job_id,title,company,url,salary_raw,min_salary_mil,max_salary_mil,skills,benefits,posted_date,processed_at
1989495,Kế Toán Tổng Hợp,CÔNG TY CỔ PHẦN TRÀ VINH GC,https://www.topcv.vn/viec-lam/ke-toan-tong-hop/1989495.html,15 - 20 triệu,15.0,20.0,"['Kế toán tổng hợp', 'Kế toán', 'Tuổi 24 - 38', '2 năm...']",[],2025-12-19,2025-12-23 13:11:26
1989405,WH Operation Staff (Data Staff),Samsung SDS Vietnam Ho Chi Minh Branch,https://www.topcv.vn/viec-lam/wh-operation-staff-data-staff/1989405.html,Thoả thuận,,,"['Nhân viên kho', 'Giờ hành chính', '2 năm kinh ng...']",[],2025-12-19,2025-12-23 13:11:26
1899197,Quản Lý Cửa Hàng Tiện Lợi GS25 Việt Nam,CÔNG TY TNHH GS25 VIETNAM,https://www.topcv.vn/viec-lam/quan-ly-cua-hang-tien-loi-gs25-viet-nam/1899197.html,8 - 10 triệu,8.0,10.0,['Bán hàng siêu thị/cửa hàng tiện ích/tiện...'],[],2025-12-19,2025-12-23 13:11:26
1989871,Nhân Viên Thư Ký Pháp Lý,BỆNH VIỆN ĐA KHOA PHƯƠNG ĐÔNG - CHI NHÁNH CÔNG TY TNHH TỔ HỢP Y TẾ PHƯƠNG ĐÔNG,https://www.topcv.vn/viec-lam/nhan-vien-thu-ky-phap-ly/1989871.html,Thoả thuận,,,"['Trợ lý/Thư ký', 'Luật / Pháp chế', 'Nhân sự', 'Tuổi ...']",[],2025-12-19,2025-12-23 13:11:26
1948612,Nhân Viên Tư Vấn Bán Hàng Xe Ô Tô Mitsubishi,CÔNG TY CỔ PHẦN Ô TÔ KLG NGHỆ AN,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-ban-hang-xe-o-to-mitsubishi/1948612.html,Thoả thuận,,,"['Kinh doanh ô tô/xe máy/xe điện', 'B2C', 'Bán lẻ ...']",[],2025-12-19,2025-12-23 13:11:26
1990105,Nhân Viên Phiên Dịch Tiếng Trung / Thư Ký Giám Đốc,CÔNG TY CP THỰC PHẨM GLEEGLEE VIỆT NAM,https://www.topcv.vn/viec-lam/nhan-vien-phien-dich-tieng-trung-thu-ky-giam-doc/1990105.html,Thoả thuận,,,"['Biên phiên dịch tiếng Trung', 'Thực phẩm / Đ...']",[],2025-12-19,2025-12-23 13:11:26
1990191,Learning & Development Senior (EdTech Learning),SAPP Academy,https://www.topcv.vn/viec-lam/learning-development-senior-edtech-learning/1990191.html,14 - 22 triệu,14.0,22.0,"['Phát triển học liệu/Thiết kế khóa học', 'Giá...']",[],2025-12-19,2025-12-23 13:11:26
1990158,UA Marketing (Digital Marketing App),Công ty Cổ phần Công nghệ KiotViet,https://www.topcv.vn/viec-lam/ua-marketing-digital-marketing-app/1990158.html,15 - 25 triệu,15.0,25.0,"['Digital Marketing', 'Tuổi 22 - 28', '2 năm kinh ...']",[],2025-12-19,2025-12-23 13:11:26
1148862,Media Planner,Tập Đoàn Novaon,https://www.topcv.vn/viec-lam/media-planner/1148862.html,Thoả thuận,,,"['Media Planner/Buyer Executive', '1 năm kinh ...']",[],2025-12-19,2025-12-23 13:11:26
1990117,Nhân Viên Kỹ Thuật Điện- Bảo Trì,CÔNG TY TNHH THÉP THẾ ANH,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-dien-bao-tri/1990117.html,Thoả thuận,,,"['Sửa chữa/Bảo trì điện tử/viễn thông', 'Điện ...']",[],2025-12-19,2025-12-23 13:11:26
1797516,"Trợ Lý Văn Hóa & Đối Ngoại [Hà Nội] - Thu Nhập 20-30 Triệu, Tối Thiểu 2 Năm Kinh Nghiệm",CÔNG TY TNHH BẢO TÍN MINH CHÂU,https://www.topcv.vn/viec-lam/tro-ly-van-hoa-doi-ngoai-ha-noi-thu-nhap-20-30-trieu-toi-thieu-2-nam-kinh-nghiem/1797516.html,20 - 30 triệu,20.0,30.0,"['Quan hệ đối ngoại', 'Báo chí', 'Phát thanh / Tru...']",[],2025-12-19,2025-12-23 13:11:26
1420091,Chuyên Viên Thiết Kế Cơ Khí (R&D),CÔNG TY TNHH THIẾT BỊ KHOA HỌC LABONE,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-co-khi-rd/1420091.html,10 - 20 triệu,10.0,20.0,"['Kỹ sư cơ khí', '2 năm kinh nghiệm', 'Đại Học trở...']",[],2025-12-19,2025-12-23 13:11:26
1990121,Lễ Tân Hành Chính,CÔNG TY CỔ PHẦN KINH DOANH VÀ ĐẦU TƯ ĐẤT XANH MIỀN TRUNG,https://www.topcv.vn/brand/datxanhmientrung1/tuyen-dung/le-tan-hanh-chinh-j1990121.html,8 - 9 triệu,8.0,9.0,"['Lễ tân/Đón tiếp', 'Tuổi 22 - 30', '1 năm kinh ng...']",[],2025-12-19,2025-12-23 13:11:26
1990114,Nhân Viên Thiết Kế (Graphic Designer) Lương Cb Từ 10-15 Triệu / Thu Nhập Upto 25 Triệu - Đi Làm Ngay,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUỐC TẾ VAT,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-graphic-designer-luong-cb-tu-10-15-trieu-thu-nhap-upto-25-trieu-di-lam-ngay/1990114.html,10 - 15 triệu,10.0,15.0,"['Thiết kế đồ họa (Graphic Design)', '1 năm ki...']",[],2025-12-19,2025-12-23 13:11:26
1989499,Sales Admin,CÔNG TY CP GIÁO DỤC MEKONG,https://www.topcv.vn/viec-lam/sales-admin/1989499.html,Thoả thuận,,,['Sales Admin/Sales Support/Sales Associat...'],[],2025-12-19,2025-12-23 13:11:26
1990091,Kế Toán Tổng Hợp (Yêu Cầu Tiếng Trung),CÔNG TY CP THỰC PHẨM GLEEGLEE VIỆT NAM,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-yeu-cau-tieng-trung/1990091.html,15 - 18 triệu,15.0,18.0,"['Kế toán tổng hợp', 'Thực phẩm / Đồ uống', 'Bán l...']",[],2025-12-19,2025-12-23 13:11:26
1989615,Social Content,CÔNG TY TNHH THƯƠNG MẠI MEDICAR,https://www.topcv.vn/viec-lam/social-content/1989615.html,Thoả thuận,,,"['Social Content', 'Marketing / Quảng cáo', 'Thươn...']",[],2025-12-19,2025-12-23 13:11:26
1989910,Nhân Viên Vận Hành Khu Vui Chơi (Full-Time) FuniFun! - Thiso Trường Chinh (Gò Vấp),CÔNG TY TNHH WIND SUPPLY CHAIN ONE (VIỆT NAM),https://www.topcv.vn/brand/windsupplychain/tuyen-dung/nhan-vien-van-hanh-khu-vui-choi-full-time-funifun-thiso-truong-chinh-go-vap-j1989910.html,9 - 11 triệu,9.0,11.0,[],['Dịch vụ khách hàng/Chăm sóc khách hàng k...'],2025-12-19,2025-12-23 13:11:26
1989920,Nhân Viên Vận Hành Khu Vui Chơi (Part-Time) FuniFun! - Thiso Trường Chinh (Gò Vấp),CÔNG TY TNHH WIND SUPPLY CHAIN ONE (VIỆT NAM),https://www.topcv.vn/brand/windsupplychain/tuyen-dung/nhan-vien-van-hanh-khu-vui-choi-part-time-funifun-thiso-truong-chinh-go-vap-j1989920.html,1 - 3 triệu,1.0,3.0,[],['Dịch vụ khách hàng/Chăm sóc khách hàng k...'],2025-12-19,2025-12-23 13:11:26
1733060,Phó Phòng Thiết Kế Kỹ Thuật (Ngành Gỗ Nội Thất),CÔNG TY CỔ PHẦN GỖ TÂN THÀNH,https://www.topcv.vn/viec-lam/pho-phong-thiet-ke-ky-thuat-nganh-go-noi-that/1733060.html,Thoả thuận,,,"['Thiết kế nội thất', 'Thiết kế / Kiến trúc', '5 n...']",[],2025-12-19,2025-12-23 13:11:26
1806892,Thiết Kế Kỹ Thuật (Ngành Gỗ Nội Thất),CÔNG TY CỔ PHẦN GỖ TÂN THÀNH,https://www.topcv.vn/viec-lam/thiet-ke-ky-thuat-nganh-go-noi-that/1806892.html,Thoả thuận,,,"['Thiết kế nội thất', 'Thiết kế / Kiến trúc', 'Tuổ...']",[],2025-12-19,2025-12-23 13:11:26
1797638,Sales Admin (Biết Tiếng Anh),CÔNG TY CỔ PHẦN GỖ TÂN THÀNH,https://www.topcv.vn/viec-lam/sales-admin-biet-tieng-anh/1797638.html,Thoả thuận,,,['Sales Admin/Sales Support/Sales Associat...'],[],2025-12-19,2025-12-23 13:11:26
1899365,Nhân Viên Kinh Doanh/ Sales/ Tư Vấn Thị Trường,CÔNG TY TNHH HAGISU VIỆT NAM,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sales-tu-van-thi-truong/1899365.html,15 - 40 triệu,15.0,40.0,"['Kinh doanh thiết bị/vật liệu xây dựng', 'B2B']",[],2025-12-19,2025-12-23 13:11:26
1911647,Nhân Viên Quầy Cafe (Tiếng Hàn) Thu Nhập Hấp Dẫn Tại Hà Nội,CÔNG TY TNHH TEEGO VIỆT NAM,https://www.topcv.vn/viec-lam/nhan-vien-quay-cafe-tieng-han-thu-nhap-hap-dan-tai-ha-noi/1911647.html,10 - 12 triệu,10.0,12.0,"['Phục vụ', 'Nhà hàng / Khách sạn', 'Giờ hành chín...']",[],2025-12-19,2025-12-23 13:11:26
1990095,"Thực Tập Sinh Quay Dựng Video, Thiết Kế",CÔNG TY TNHH KẾT NỐI HỌC TẬP,https://www.topcv.vn/viec-lam/thuc-tap-sinh-quay-dung-video-thiet-ke/1990095.html,Tới 2 triệu,,2.0,"['Photographer/Video Editor', 'Không yêu cầu k...']",[],2025-12-19,2025-12-23 13:11:26
1799235,Thợ Phụ - Phụ Máy - Có Hỗ Trợ Đào Tạo,CÔNG TY CỔ PHẦN BAO BÌ THÔNG MINH INTBOX,https://www.topcv.vn/viec-lam/tho-phu-phu-may-co-ho-tro-dao-tao/1799235.html,9 - 11 triệu,9.0,11.0,"['Công nhân bao bì', 'In ấn / Xuất bản', 'Sản xuất...']",[],2025-12-19,2025-12-23 13:11:26
1989984,Trưởng Nhóm Tuyển Sinh,Hệ Thống Anh Ngữ Quốc tế OCEAN EDU,https://www.topcv.vn/viec-lam/truong-nhom-tuyen-sinh/1989984.html,17 - 18 triệu,17.0,18.0,"['Tư vấn tuyển sinh/khoá học', 'Direct Sales', 'On...']",[],2025-12-19,2025-12-23 13:11:26
1989978,Chuyên Viên Tư Vấn Giáo Dục,Hệ Thống Anh Ngữ Quốc tế OCEAN EDU,https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-giao-duc/1989978.html,15 - 16 triệu,15.0,16.0,"['Tư vấn tuyển sinh/khoá học', 'B2C', 'Không yêu c...']",[],2025-12-19,2025-12-23 13:11:26
1989833,Sales Executive Food Service,ANNAM GOURMET,https://www.topcv.vn/viec-lam/sales-executive-food-service/1989833.html,Thoả thuận,,,['Sales Admin/Sales Support/Sales Associat...'],[],2025-12-19,2025-12-23 13:11:26
1990074,"Nhân Viên Kinh Doanh, Telesales",Công ty TNHH TM & DV Zomzem,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-telesales/1990074.html,12 - 18 triệu,12.0,18.0,"['Call Center/Trực tổng đài', 'Dưới 1 năm kinh...']",[],2025-12-19,2025-12-23 13:11:26
1904778,Nhân Viên Sales/ Kinh Doanh Thị Trường,CÔNG TY TNHH TM&DV BLACK DIAMOND,https://www.topcv.vn/viec-lam/nhan-vien-sales-kinh-doanh-thi-truong/1904778.html,Tới 25 triệu,,25.0,"['Kinh doanh thiết bị/vật liệu xây dựng', 'Dir...']",[],2025-12-19,2025-12-23 13:11:26
1911659,Trưởng Phòng Kinh Doanh Bất Động Sản,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN KIM ANH HOLDINGS,https://www.topcv.vn/viec-lam/truong-phong-kinh-doanh-bat-dong-san/1911659.html,20 - 100 triệu,20.0,100.0,"['Sales Manager/Trưởng phòng kinh doanh', 'Bất...']",[],2025-12-19,2025-12-23 13:11:26
1955561,Video Editor - Senior Level,CÔNG TY TNHH CON ĐƯỜNG GIÁO DỤC  (EDUPATH),https://www.topcv.vn/viec-lam/video-editor-senior-level/1955561.html,Thoả thuận,,,"['Photographer/Video Editor', 'Giáo dục / Đào ...']",[],2025-12-19,2025-12-23 13:11:26
1990055,Lễ Tân Hành Chính,CÔNG TY CỔ PHẦN KINH DOANH VÀ ĐẦU TƯ ĐẤT XANH MIỀN TRUNG,https://www.topcv.vn/brand/datxanhmientrung1/tuyen-dung/le-tan-hanh-chinh-j1990055.html,8 - 9 triệu,8.0,9.0,"['Lễ tân/Đón tiếp', 'Tuổi 22 - 30', '1 năm kinh ng...']",[],2025-12-19,2025-12-23 13:11:26
1914000,Nhân Viên Quan Hệ Khách Hàng - Chốt Sales,CHI NHÁNH CÔNG TY TNHH DU HỌC DU LỊCH THƯƠNG MẠI DỊCH VỤ Á ÂU - NHÀ HÀNG QUÁ NGON,https://www.topcv.vn/viec-lam/nhan-vien-quan-he-khach-hang-chot-sales/1914000.html,Thoả thuận,,,['B2C'],['Sales Nhà hàng/Khách sạn/Du lịch khác'],2025-12-19,2025-12-23 13:11:26
1610984,Chuyên Viên Tư Vấn Tiệc,CHI NHÁNH CÔNG TY TNHH DU HỌC DU LỊCH THƯƠNG MẠI DỊCH VỤ Á ÂU - NHÀ HÀNG QUÁ NGON,https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-tiec/1610984.html,Từ 13 triệu,13.0,,['B2C'],['Sales Nhà hàng/Khách sạn/Du lịch khác'],2025-12-19,2025-12-23 13:11:26
1865008,Triển Khai Kỹ Thuật 2D Nội Thất Kiến Trúc,Công ty cổ phần nội thất AV Việt Nam,https://www.topcv.vn/viec-lam/trien-khai-ky-thuat-2d-noi-that-kien-truc/1865008.html,10 - 15 triệu,10.0,15.0,"['Thiết kế nội thất', 'Thiết kế / Kiến trúc', 'Xây...']",[],2025-12-19,2025-12-23 13:11:26
1985709,Nhân Viên Dự Toán QS,Công ty cổ phần nội thất AV Việt Nam,https://www.topcv.vn/viec-lam/nhan-vien-du-toan-qs/1985709.html,12 - 18 triệu,12.0,18.0,"['Dự toán công trình', 'Xây dựng', 'Thiết kế / Kiế...']",[],2025-12-19,2025-12-23 13:11:26
1990014,Nhân Viên Đứng Máy CNC,CÔNG TY TNHH SẢN XUẤT VÀ XUẤT NHẬP KHẨU CƠ KHÍ HOA VINH,https://www.topcv.vn/viec-lam/nhan-vien-dung-may-cnc/1990014.html,Thoả thuận,,,"['Thợ cơ khí', 'Giờ hành chính', '2 năm kinh nghiệ...']",[],2025-12-19,2025-12-23 13:11:26
1989999,Kỹ Sư Điện,CÔNG TY CỔ PHẦN LẮP MÁY,https://www.topcv.vn/viec-lam/ky-su-dien/1989999.html,Thoả thuận,,,"['Kỹ sư điện', '3 năm kinh nghiệm', 'Đại Học trở l...']",[],2025-12-19,2025-12-23 13:11:26
1585329,Nhân Viên Tư Vấn Khóa Học Tiếng Trung,Công ty Cổ phần Công nghệ Prep,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-khoa-hoc-tieng-trung/1585329.html,18 - 30 triệu,18.0,30.0,"['Tư vấn tuyển sinh/khoá học', 'Telesales', 'B2C', 'Có...']",[],2025-12-19,2025-12-23 13:11:26
1419515,Nhân Viên Tư Vấn Tuyển Sinh,Công ty Cổ phần Công nghệ Prep,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-tuyen-sinh/1419515.html,18 - 30 triệu,18.0,30.0,"['Tư vấn tuyển sinh/khoá học', 'Telesales', 'B2C', 'Có...']",[],2025-12-19,2025-12-23 13:11:26
1933965,Nhân Viên Mua Hàng Quốc Tế,Công ty TNHH HTCTECH,https://www.topcv.vn/viec-lam/nhan-vien-mua-hang-quoc-te/1933965.html,Thoả thuận,,,"['Chuyên môn Thu mua/Mua hàng', 'Sản xuất', 'Tuổi...']",[],2025-12-19,2025-12-23 13:11:26
1989964,Phiên Dịch Tiếng Hàn,CÔNG TY TNHH IPN VINA,https://www.topcv.vn/viec-lam/phien-dich-tieng-han/1989964.html,Thoả thuận,,,"['Biên phiên dịch tiếng Hàn', 'Sản xuất', '1 năm ...']",[],2025-12-19,2025-12-23 13:11:26
1989959,Nhân Viên Tư Vấn Qua Điện Thoại/ Telemarketing/Telesales (Làm Việc Tại Tân Phú),CÔNG TY CỔ PHẦN QUỐC TẾ ANH VĂN HỘI VIỆT MỸ,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-qua-dien-thoai-telemarketing-telesales-lam-viec-tai-tan-phu/1989959.html,7 - 12 triệu,7.0,12.0,"['Tư vấn tuyển sinh/khoá học', 'Telesales', 'B2C', 'Có...']",[],2025-12-19,2025-12-23 13:11:26
1989924,Nhân Viên Hành Chính Nhân Sự,CÔNG TY TNHH GLAMOUR DEVELOPMENT,https://www.topcv.vn/viec-lam/nhan-vien-hanh-chinh-nhan-su/1989924.html,8 - 12 triệu,8.0,12.0,"['Hành chính nhân sự', 'Nhân sự', '1 năm kinh nghi...']",[],2025-12-19,2025-12-23 13:11:26
1956193,Giám Đốc Học Thuật,CÔNG TY CỔ PHẦN SCOTS ENGLISH AUSTRALIA,https://www.topcv.vn/viec-lam/giam-doc-hoc-thuat/1956193.html,50 - 70 triệu,50.0,70.0,"['Quản lý giảng dạy', 'Giáo dục / Đào tạo', 'Tiếng...']",[],2025-12-19,2025-12-23 13:11:26
1989140,Cộng Tác Viên Trực Tổng Đài (Linh Hoạt Thời Gian),CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET,https://www.topcv.vn/viec-lam/cong-tac-vien-truc-tong-dai-linh-hoat-thoi-gian/1989140.html,5 - 7 triệu,5.0,7.0,"['Call Center/Trực tổng đài', 'IT - Phần mềm', 'Tu...']",[],2025-12-19,2025-12-23 13:11:26
1956755,Project Developer,CÔNG TY TNHH FRAMAS VIỆT NAM,https://www.topcv.vn/viec-lam/project-developer/1956755.html,Thoả thuận,,,"['Chuyên môn May mặc/Dệt may/Da khác', 'Tiếng ...']",[],2025-12-19,2025-12-23 13:11:26
1547772,Nhân Viên Quản Lý Sản Xuất (Tiếng Trung),Công ty TNHH South Asia Garments Limited,https://www.topcv.vn/viec-lam/nhan-vien-quan-ly-san-xuat-tieng-trung/1547772.html,7 - 10 triệu,7.0,10.0,['Sales Admin/Sales Support/Sales Associat...'],[],2025-12-19,2025-12-23 13:11:26
1989929,Area Manager (Quản Lý Kinh Doanh Vùng),CÔNG TY CỔ PHẦN GIẢI PHÁP SỐ MOBIFONE,https://www.topcv.vn/viec-lam/area-manager-quan-ly-kinh-doanh-vung/1989929.html,Thoả thuận,,,"['ASM/Quản lý khu vực/vùng miền', 'B2B', 'B2C', '2 năm...']",[],2025-12-19,2025-12-23 13:11:26
1954966,Thực Tập Sinh Mua Hàng Hoạt Động - Phòng Cung Ứng Đấu Thầu,AN GIA GROUP,https://www.topcv.vn/brand/angiagroup/tuyen-dung/thuc-tap-sinh-mua-hang-hoat-dong-phong-cung-ung-dau-thau-j1954966.html,2 - 2.1 triệu,2.0,21.0,"['Đấu thầu xây dựng', 'Xây dựng', 'Bất động sản', 'Điệ...']",[],2025-12-19,2025-12-23 13:11:26
1989836,Nhân Viên Thiết Kế,CHI NHÁNH CÔNG TY TNHH MỘT THÀNH VIÊN BÌNH KHÍ ĐỐT HONG VI NA,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke/1989836.html,Từ 13 triệu,13.0,,"['Kỹ sư thiết kế cơ khí', 'Sản xuất', 'Cơ khí / T...']",[],2025-12-19,2025-12-23 13:11:26
1989332,Cộng Tác Viên Hỗ Trợ Kinh Doanh,Công ty CP Công nghệ phần mềm và nội dung số OSP,https://www.topcv.vn/viec-lam/cong-tac-vien-ho-tro-kinh-doanh/1989332.html,Thoả thuận,,,['Sales Admin/Sales Support/Sales Associat...'],[],2025-12-19,2025-12-23 13:11:26
1985241,Kỹ Thuật Viên - Điện/Điện Tử/Công Nghệ Thông Tin,CÔNG TY TNHH BETAPLUS,https://www.topcv.vn/viec-lam/ky-thuat-vien-dien-dien-tu-cong-nghe-thong-tin/1985241.html,7 - 15 triệu,7.0,15.0,"['Kỹ thuật IT', 'IT ...']",['IT - Phần cứng và máy tính'],2025-12-19,2025-12-23 13:11:26
1989922,Nhân Viên Quay Dựng Video,CÔNG TY TNHH HN NHẬT TÂN,https://www.topcv.vn/viec-lam/nhan-vien-quay-dung-video/1989922.html,Tới 15 triệu,,15.0,"['Photographer/Video Editor', '2 năm kinh nghi...']",[],2025-12-19,2025-12-23 13:11:26
1989634,Giáo Viên Tiếng Anh Dạy IELTS,CÔNG TY TNHH PHÁT TRIỂN GIÁO DỤC QUỐC TẾ MIA,https://www.topcv.vn/viec-lam/giao-vien-tieng-anh-day-ielts/1989634.html,10 - 15 triệu,10.0,15.0,"['Giáo viên tiếng Anh', 'Dưới 1 năm kinh nghiệ...']",[],2025-12-19,2025-12-23 13:11:26
1989435,Phiên Dịch Viên Tiếng Trung,Công ty cổ phần Thuận Hải,https://www.topcv.vn/viec-lam/phien-dich-vien-tieng-trung/1989435.html,Thoả thuận,,,"['Biên phiên dịch tiếng Trung', 'Sản xuất', 'Năng...']",[],2025-12-19,2025-12-23 13:11:26
1989912,Chuyên Viên Digital Marketing,Công ty TNHH Thiết bị lọc nước Minh Anh,https://www.topcv.vn/viec-lam/chuyen-vien-digital-marketing/1989912.html,13 - 15 triệu,13.0,15.0,"['Digital Marketing', 'Marketing / Quảng cáo', '2 ...']",[],2025-12-19,2025-12-23 13:11:26
1989220,"Kế Toán Tài Chính, Đi Làm Ngay",CÔNG TY TNHH CÔNG NGHIỆP ĐỒNG JINTIAN VIỆT NAM,https://www.topcv.vn/viec-lam/ke-toan-tai-chinh-di-lam-ngay/1989220.html,Thoả thuận,,,"['Kế toán tài chính', 'Kế toán', 'Tiếng Trung Đọc ...']",[],2025-12-19,2025-12-23 13:11:26
1989225,Nhân Viên Cơ Khí,CÔNG TY TNHH CÔNG NGHIỆP ĐỒNG JINTIAN VIỆT NAM,https://www.topcv.vn/viec-lam/nhan-vien-co-khi/1989225.html,9 - 11 triệu,9.0,11.0,"['Sửa chữa/Bảo trì máy công nghiệp', 'Cơ khí /...']",[],2025-12-19,2025-12-23 13:11:26
1989899,Nhân Viên Kinh Doanh Kiêm Hỗ Trợ Kinh Doanh,CT TNHH DAIFU VINA,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-kiem-ho-tro-kinh-doanh/1989899.html,Từ 8.5 triệu,85.0,,"['Chuyên môn Kinh doanh/Bán hàng khác', 'B2B', 'B2...']",[],2025-12-19,2025-12-23 13:11:26
1946443,Chuyên Viên Thiết Kế Bài Giảng Tiếng Anh Online,EDUPIA,https://www.topcv.vn/brand/educa/tuyen-dung/chuyen-vien-thiet-ke-bai-giang-tieng-anh-online-j1946443.html,12 - 14 triệu,12.0,14.0,"['Phát triển học liệu/Thiết kế khóa học', '2 n...']",[],2025-12-19,2025-12-23 13:11:26
1989886,Chuyên Viên AI (Marketing & Website),CÔNG TY TNHH GIÁO DỤC UNICLASS,https://www.topcv.vn/viec-lam/chuyen-vien-ai-marketing-website/1989886.html,10 - 15 triệu,10.0,15.0,"['SEO', '1 năm kinh nghiệm', 'Đại Học trở lên']",[],2025-12-19,2025-12-23 13:11:26
1946467,Trưởng Nhóm Học Liệu Tiếng Anh Gia Sư Online Cho Trẻ Em,EDUPIA,https://www.topcv.vn/brand/educa/tuyen-dung/truong-nhom-hoc-lieu-tieng-anh-gia-su-online-cho-tre-em-j1946467.html,15 - 20 triệu,15.0,20.0,"['Giáo viên tiếng Anh', '5 năm kinh nghiệm', 'Đại ...']",[],2025-12-19,2025-12-23 13:11:26
1989835,Nhân Viên Văn Phòng Tư Vấn Dịch Vụ Viettel,CÔNG TY CỔ PHẦN BELLSYSTEM24 VIỆT NAM,https://www.topcv.vn/viec-lam/nhan-vien-van-phong-tu-van-dich-vu-viettel/1989835.html,7 - 10 triệu,7.0,10.0,"['Thực phẩm / Đồ uống', 'Nh...']",['Chăm sóc khách hàng'],2025-12-19,2025-12-23 13:11:26
896938,"Chuyên Viên HRBP - Nghỉ Thứ 7, Chủ Nhật",Công ty cổ phần Công nghệ Sapo,https://www.topcv.vn/brand/sapovn/tuyen-dung/chuyen-vien-hrbp-nghi-thu-7-chu-nhat-j896938.html,Thoả thuận,,,"['Đối tác nhân sự (HRBP)', 'Nhân sự', 'IT - Phần m...']",[],2025-12-19,2025-12-23 13:11:26
1989874,Chuyên Viên Phát Triển Học Liệu Môn Toán- THCS,CÔNG TY TNHH GIÁO DỤC UNICLASS,https://www.topcv.vn/viec-lam/chuyen-vien-phat-trien-hoc-lieu-mon-toan-thcs/1989874.html,10 - 15 triệu,10.0,15.0,"['Giáo viên Toán', 'Dưới 1 năm kinh nghiệm', 'Đại ...']",[],2025-12-19,2025-12-23 13:11:26
1989481,Trợ Lý - Thư Ký Ban Lãnh Đạo,CÔNG TY CỔ PHẦN CƠ ĐIỆN GDC,https://www.topcv.vn/viec-lam/tro-ly-thu-ky-ban-lanh-dao/1989481.html,Thoả thuận,,,"['Trợ lý/Thư ký', '2 năm kinh nghiệm', 'Đại Học tr...']",[],2025-12-19,2025-12-23 13:11:26
1989867,Digital Marketing,CÔNG TY CỔ PHẦN ĐO ĐẠC XÂY DỰNG VÀ THIẾT BỊ PHÚC GIA,https://www.topcv.vn/viec-lam/digital-marketing/1989867.html,8 - 12 triệu,8.0,12.0,"['Digital Marketing', 'Dưới 1 năm kinh nghiệm', 'C...']",[],2025-12-19,2025-12-23 13:11:26
1989087,Valet Parking - Nhân Viên Đỗ Xe,"The Ritz-Carlton Residences, Hanoi",https://www.topcv.vn/viec-lam/valet-parking-nhan-vien-do-xe/1989087.html,9 - 11 triệu,9.0,11.0,"['Nhân viên đỗ xe (Valet Parking)', 'Nhà hàng ...']",[],2025-12-19,2025-12-23 13:11:26
1989147,Chỉ Huy Trưởng,Công ty Cổ phần Homemas,https://www.topcv.vn/viec-lam/chi-huy-truong/1989147.html,18 - 30 triệu,18.0,30.0,"['Giám sát dự án/công trình/thi công', 'Xây dự...']",[],2025-12-19,2025-12-23 13:11:26
1989850,Thiết Kế Nội Thất,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT BB,https://www.topcv.vn/viec-lam/thiet-ke-noi-that/1989850.html,10 - 15 triệu,10.0,15.0,"['Thiết kế nội thất', '2 năm kinh nghiệm', 'Cao Đẳ...']",[],2025-12-19,2025-12-23 13:11:26
1989847,Giám Sát Dự Án,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT BB,https://www.topcv.vn/viec-lam/giam-sat-du-an/1989847.html,10 - 15 triệu,10.0,15.0,"['Giám sát dự án/công trình/thi công', 'Xây dự...']",[],2025-12-19,2025-12-23 13:11:26
1989841,Nhân Viên Tư Vấn Bán Hàng,Hệ thống Bán lẻ Viettel store - Công ty TM & XNK Viettel,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-ban-hang/1989841.html,Thoả thuận,,,"['Bán hàng điện thoại', 'Direct Sales', 'Bán hàng ...']",[],2025-12-19,2025-12-23 13:11:26
1552011,Nhân Viên Bán Hàng Quầy Hàng Siêu Thị PG/ PB,CÔNG TY TNHH XNK THỰC PHẨM BÌNH MINH,https://www.topcv.vn/viec-lam/nhan-vien-ban-hang-quay-hang-sieu-thi-pg-pb/1552011.html,8 - 11 triệu,8.0,11.0,"['Lao động phổ thông', 'Bán hàng siêu thị/cửa ...']",[],2025-12-19,2025-12-23 13:11:26
